window,split,year,label,is_hod,is_lod,hod_or_lod,xor
CTRL_0900_0930,Discovery,2018,NEITHER,False,False,False,False
CTRL_1000_1030,Discovery,2018,NEITHER,False,False,False,False
W_0830_0900,Discovery,2018,NEITHER,False,False,False,False
CTRL_0900_0930,Discovery,2018,NEITHER,False,False,False,False
CTRL_1000_1030,Discovery,2018,NEITHER,False,False,False,False
W_0830_0900,Discovery,2018,NEITHER,False,False,False,False
CTRL_0900_0930,Discovery,2018,NEITHER,False,False,False,False
CTRL_1000_1030,Discovery,2018,HOD_ONLY,True,False,True,True
W_0830_0900,Discovery,2018,NEITHER,False,False,False,False
CTRL_0900_0930,Discovery,2018,NEITHER,False,False,False,False
CTRL_1000_1030,Discovery,2018,NEITHER,False,False,False,False
W_0830_0900,Discovery,2018,LOD_ONLY,False,True,True,True
CTRL_0900_0930,Discovery,2018,NEITHER,False,False,False,False
CTRL_1000_1030,Discovery,2018,NEITHER,False,False,False,False
W_0830_0900,Discovery,2018,NEITHER,False,False,False,False
CTRL_0900_0930,Discovery,2018,NEITHER,False,False,False,False
CTRL_1000_1030,Discovery,2018,LOD_ONLY,False,True,True,True
W_0830_0900,Discovery,2018,NEITHER,False,False,False,False
CTRL_0900_0930,Discovery,2018,NEITHER,False,False,False,False
CTRL_1000_1030,Discovery,2018,NEITHER,False,False,False,False
W_0830_0900,Discovery,2018,HOD_ONLY,True,False,True,True
CTRL_0900_0930,Discovery,2018,NEITHER,False,False,False,False
CTRL_1000_1030,Discovery,2018,LOD_ONLY,False,True,True,True
W_0830_0900,Discovery,2018,LOD_ONLY,False,True,True,True
CTRL_0900_0930,Discovery,2018,NEITHER,False,False,False,False
CTRL_1000_1030,Discovery,2018,NEITHER,False,False,False,False
W_0830_0900,Discovery,2018,NEITHER,False,False,False,False
CTRL_0900_0930,Discovery,2018,LOD_ONLY,False,True,True,True
CTRL_1000_1030,Discovery,2018,NEITHER,False,False,False,False
W_0830_0900,Discovery,2018,NEITHER,False,False,False,False
CTRL_0900_0930,Discovery,2018,NEITHER,False,False,False,False
CTRL_1000_1030,Discovery,2018,HOD_ONLY,True,False,True,True
W_0830_0900,Discovery,2018,NEITHER,False,False,False,False
CTRL_0900_0930,Discovery,2018,NEITHER,False,False,False,False
CTRL_1000_1030,Discovery,2018,NEITHER,False,False,False,False
W_0830_0900,Discovery,2018,NEITHER,False,False,False,False
CTRL_0900_0930,Discovery,2018,NEITHER,False,False,False,False
CTRL_1000_1030,Discovery,2018,NEITHER,False,False,False,False
W_0830_0900,Discovery,2018,NEITHER,False,False,False,False
CTRL_0900_0930,Discovery,2018,NEITHER,False,False,False,False
CTRL_1000_1030,Discovery,2018,NEITHER,False,False,False,False
W_0830_0900,Discovery,2018,NEITHER,False,False,False,False
CTRL_0900_0930,Discovery,2018,NEITHER,False,False,False,False
CTRL_1000_1030,Discovery,2018,NEITHER,False,False,False,False
W_0830_0900,Discovery,2018,NEITHER,False,False,False,False
CTRL_0900_0930,Discovery,2018,NEITHER,False,False,False,False
CTRL_1000_1030,Discovery,2018,NEITHER,False,False,False,False
W_0830_0900,Discovery,2018,LOD_ONLY,False,True,True,True
CTRL_0900_0930,Discovery,2018,NEITHER,False,False,False,False
CTRL_1000_1030,Discovery,2018,NEITHER,False,False,False,False
W_0830_0900,Discovery,2018,HOD_ONLY,True,False,True,True
CTRL_0900_0930,Discovery,2018,NEITHER,False,False,False,False
CTRL_1000_1030,Discovery,2018,NEITHER,False,False,False,False
W_0830_0900,Discovery,2018,NEITHER,False,False,False,False
CTRL_0900_0930,Discovery,2018,NEITHER,False,False,False,False
CTRL_1000_1030,Discovery,2018,LOD_ONLY,False,True,True,True
W_0830_0900,Discovery,2018,NEITHER,False,False,False,False
CTRL_0900_0930,Discovery,2018,NEITHER,False,False,False,False
CTRL_1000_1030,Discovery,2018,NEITHER,False,False,False,False
W_0830_0900,Discovery,2018,HOD_ONLY,True,False,True,True
CTRL_0900_0930,Discovery,2018,NEITHER,False,False,False,False
CTRL_1000_1030,Discovery,2018,NEITHER,False,False,False,False
W_0830_0900,Discovery,2018,LOD_ONLY,False,True,True,True
CTRL_0900_0930,Discovery,2018,NEITHER,False,False,False,False
CTRL_1000_1030,Discovery,2018,NEITHER,False,False,False,False
W_0830_0900,Discovery,2018,NEITHER,False,False,False,False
CTRL_0900_0930,Discovery,2018,NEITHER,False,False,False,False
CTRL_1000_1030,Discovery,2018,NEITHER,False,False,False,False
W_0830_0900,Discovery,2018,NEITHER,False,False,False,False
CTRL_0900_0930,Discovery,2018,NEITHER,False,False,False,False
CTRL_1000_1030,Discovery,2018,NEITHER,False,False,False,False
W_0830_0900,Discovery,2018,NEITHER,False,False,False,False
CTRL_0900_0930,Discovery,2018,NEITHER,False,False,False,False
CTRL_1000_1030,Discovery,2018,NEITHER,False,False,False,False
W_0830_0900,Discovery,2018,NEITHER,False,False,False,False
CTRL_0900_0930,Discovery,2018,NEITHER,False,False,False,False
CTRL_1000_1030,Discovery,2018,NEITHER,False,False,False,False
W_0830_0900,Discovery,2018,NEITHER,False,False,False,False
CTRL_0900_0930,Discovery,2018,NEITHER,False,False,False,False
CTRL_1000_1030,Discovery,2018,NEITHER,False,False,False,False
W_0830_0900,Discovery,2018,NEITHER,False,False,False,False
CTRL_0900_0930,Discovery,2018,NEITHER,False,False,False,False
CTRL_1000_1030,Discovery,2018,NEITHER,False,False,False,False
W_0830_0900,Discovery,2018,NEITHER,False,False,False,False
CTRL_0900_0930,Discovery,2018,NEITHER,False,False,False,False
CTRL_1000_1030,Discovery,2018,HOD_ONLY,True,False,True,True
W_0830_0900,Discovery,2018,HOD_ONLY,True,False,True,True
CTRL_0900_0930,Discovery,2018,LOD_ONLY,False,True,True,True
W_0830_0900,Discovery,2018,NEITHER,False,False,False,False
CTRL_0900_0930,Discovery,2018,NEITHER,False,False,False,False
CTRL_1000_1030,Discovery,2018,NEITHER,False,False,False,False
W_0830_0900,Discovery,2018,NEITHER,False,False,False,False
CTRL_0900_0930,Discovery,2018,NEITHER,False,False,False,False
CTRL_1000_1030,Discovery,2018,NEITHER,False,False,False,False
W_0830_0900,Discovery,2018,NEITHER,False,False,False,False
CTRL_0900_0930,Discovery,2018,NEITHER,False,False,False,False
CTRL_1000_1030,Discovery,2018,NEITHER,False,False,False,False
W_0830_0900,Discovery,2018,HOD_ONLY,True,False,True,True
CTRL_0900_0930,Discovery,2018,NEITHER,False,False,False,False
CTRL_1000_1030,Discovery,2018,NEITHER,False,False,False,False
W_0830_0900,Discovery,2018,NEITHER,False,False,False,False
CTRL_0900_0930,Discovery,2018,NEITHER,False,False,False,False
CTRL_1000_1030,Discovery,2018,NEITHER,False,False,False,False
W_0830_0900,Discovery,2018,NEITHER,False,False,False,False
CTRL_0900_0930,Discovery,2018,NEITHER,False,False,False,False
CTRL_1000_1030,Discovery,2018,HOD_ONLY,True,False,True,True
W_0830_0900,Discovery,2018,NEITHER,False,False,False,False
CTRL_0900_0930,Discovery,2018,NEITHER,False,False,False,False
CTRL_1000_1030,Discovery,2018,NEITHER,False,False,False,False
W_0830_0900,Discovery,2018,NEITHER,False,False,False,False
CTRL_0900_0930,Discovery,2018,NEITHER,False,False,False,False
CTRL_1000_1030,Discovery,2018,NEITHER,False,False,False,False
W_0830_0900,Discovery,2018,NEITHER,False,False,False,False
CTRL_0900_0930,Discovery,2018,NEITHER,False,False,False,False
CTRL_1000_1030,Discovery,2018,NEITHER,False,False,False,False
W_0830_0900,Discovery,2018,NEITHER,False,False,False,False
CTRL_0900_0930,Discovery,2018,NEITHER,False,False,False,False
CTRL_1000_1030,Discovery,2018,NEITHER,False,False,False,False
W_0830_0900,Discovery,2018,NEITHER,False,False,False,False
CTRL_0900_0930,Discovery,2018,NEITHER,False,False,False,False
CTRL_1000_1030,Discovery,2018,HOD_ONLY,True,False,True,True
W_0830_0900,Discovery,2018,NEITHER,False,False,False,False
CTRL_0900_0930,Discovery,2018,HOD_ONLY,True,False,True,True
CTRL_1000_1030,Discovery,2018,NEITHER,False,False,False,False
W_0830_0900,Discovery,2018,NEITHER,False,False,False,False
CTRL_0900_0930,Discovery,2018,NEITHER,False,False,False,False
CTRL_1000_1030,Discovery,2018,NEITHER,False,False,False,False
W_0830_0900,Discovery,2018,NEITHER,False,False,False,False
CTRL_0900_0930,Discovery,2018,NEITHER,False,False,False,False
CTRL_1000_1030,Discovery,2018,NEITHER,False,False,False,False
W_0830_0900,Discovery,2018,NEITHER,False,False,False,False
CTRL_0900_0930,Discovery,2018,NEITHER,False,False,False,False
CTRL_1000_1030,Discovery,2018,NEITHER,False,False,False,False
W_0830_0900,Discovery,2018,NEITHER,False,False,False,False
CTRL_0900_0930,Discovery,2018,NEITHER,False,False,False,False
CTRL_1000_1030,Discovery,2018,NEITHER,False,False,False,False
W_0830_0900,Discovery,2018,NEITHER,False,False,False,False
CTRL_0900_0930,Discovery,2018,NEITHER,False,False,False,False
CTRL_1000_1030,Discovery,2018,NEITHER,False,False,False,False
W_0830_0900,Discovery,2019,LOD_ONLY,False,True,True,True
CTRL_0900_0930,Discovery,2019,NEITHER,False,False,False,False
CTRL_1000_1030,Discovery,2019,NEITHER,False,False,False,False
W_0830_0900,Discovery,2019,NEITHER,False,False,False,False
CTRL_0900_0930,Discovery,2019,NEITHER,False,False,False,False
CTRL_1000_1030,Discovery,2019,NEITHER,False,False,False,False
W_0830_0900,Discovery,2019,LOD_ONLY,False,True,True,True
CTRL_0900_0930,Discovery,2019,NEITHER,False,False,False,False
CTRL_1000_1030,Discovery,2019,NEITHER,False,False,False,False
W_0830_0900,Discovery,2019,LOD_ONLY,False,True,True,True
CTRL_0900_0930,Discovery,2019,NEITHER,False,False,False,False
CTRL_1000_1030,Discovery,2019,NEITHER,False,False,False,False
W_0830_0900,Discovery,2019,NEITHER,False,False,False,False
CTRL_0900_0930,Discovery,2019,NEITHER,False,False,False,False
CTRL_1000_1030,Discovery,2019,NEITHER,False,False,False,False
W_0830_0900,Discovery,2019,NEITHER,False,False,False,False
CTRL_0900_0930,Discovery,2019,NEITHER,False,False,False,False
CTRL_1000_1030,Discovery,2019,NEITHER,False,False,False,False
W_0830_0900,Discovery,2019,NEITHER,False,False,False,False
CTRL_0900_0930,Discovery,2019,NEITHER,False,False,False,False
CTRL_1000_1030,Discovery,2019,NEITHER,False,False,False,False
W_0830_0900,Discovery,2019,NEITHER,False,False,False,False
CTRL_0900_0930,Discovery,2019,NEITHER,False,False,False,False
CTRL_1000_1030,Discovery,2019,NEITHER,False,False,False,False
W_0830_0900,Discovery,2019,NEITHER,False,False,False,False
CTRL_0900_0930,Discovery,2019,NEITHER,False,False,False,False
CTRL_1000_1030,Discovery,2019,NEITHER,False,False,False,False
W_0830_0900,Discovery,2019,LOD_ONLY,False,True,True,True
CTRL_0900_0930,Discovery,2019,NEITHER,False,False,False,False
CTRL_1000_1030,Discovery,2019,NEITHER,False,False,False,False
W_0830_0900,Discovery,2019,NEITHER,False,False,False,False
CTRL_0900_0930,Discovery,2019,NEITHER,False,False,False,False
CTRL_1000_1030,Discovery,2019,NEITHER,False,False,False,False
W_0830_0900,Discovery,2019,NEITHER,False,False,False,False
CTRL_0900_0930,Discovery,2019,NEITHER,False,False,False,False
CTRL_1000_1030,Discovery,2019,NEITHER,False,False,False,False
W_0830_0900,Discovery,2019,NEITHER,False,False,False,False
CTRL_0900_0930,Discovery,2019,NEITHER,False,False,False,False
CTRL_1000_1030,Discovery,2019,LOD_ONLY,False,True,True,True
W_0830_0900,Discovery,2019,HOD_ONLY,True,False,True,True
CTRL_0900_0930,Discovery,2019,NEITHER,False,False,False,False
CTRL_1000_1030,Discovery,2019,NEITHER,False,False,False,False
W_0830_0900,Discovery,2019,NEITHER,False,False,False,False
CTRL_0900_0930,Discovery,2019,NEITHER,False,False,False,False
CTRL_1000_1030,Discovery,2019,NEITHER,False,False,False,False
W_0830_0900,Discovery,2019,NEITHER,False,False,False,False
CTRL_0900_0930,Discovery,2019,NEITHER,False,False,False,False
CTRL_1000_1030,Discovery,2019,HOD_ONLY,True,False,True,True
W_0830_0900,Discovery,2019,NEITHER,False,False,False,False
CTRL_0900_0930,Discovery,2019,NEITHER,False,False,False,False
CTRL_1000_1030,Discovery,2019,HOD_ONLY,True,False,True,True
W_0830_0900,Discovery,2019,NEITHER,False,False,False,False
CTRL_0900_0930,Discovery,2019,NEITHER,False,False,False,False
CTRL_1000_1030,Discovery,2019,NEITHER,False,False,False,False
W_0830_0900,Discovery,2019,NEITHER,False,False,False,False
CTRL_0900_0930,Discovery,2019,HOD_ONLY,True,False,True,True
CTRL_1000_1030,Discovery,2019,NEITHER,False,False,False,False
W_0830_0900,Discovery,2019,HOD_ONLY,True,False,True,True
CTRL_0900_0930,Discovery,2019,NEITHER,False,False,False,False
CTRL_1000_1030,Discovery,2019,NEITHER,False,False,False,False
W_0830_0900,Discovery,2019,LOD_ONLY,False,True,True,True
CTRL_0900_0930,Discovery,2019,NEITHER,False,False,False,False
CTRL_1000_1030,Discovery,2019,NEITHER,False,False,False,False
W_0830_0900,Discovery,2019,NEITHER,False,False,False,False
CTRL_0900_0930,Discovery,2019,LOD_ONLY,False,True,True,True
CTRL_1000_1030,Discovery,2019,NEITHER,False,False,False,False
W_0830_0900,Discovery,2019,NEITHER,False,False,False,False
CTRL_0900_0930,Discovery,2019,NEITHER,False,False,False,False
CTRL_1000_1030,Discovery,2019,HOD_ONLY,True,False,True,True
W_0830_0900,Discovery,2019,LOD_ONLY,False,True,True,True
CTRL_0900_0930,Discovery,2019,NEITHER,False,False,False,False
CTRL_1000_1030,Discovery,2019,NEITHER,False,False,False,False
W_0830_0900,Discovery,2019,LOD_ONLY,False,True,True,True
CTRL_0900_0930,Discovery,2019,NEITHER,False,False,False,False
CTRL_1000_1030,Discovery,2019,NEITHER,False,False,False,False
W_0830_0900,Discovery,2019,NEITHER,False,False,False,False
CTRL_0900_0930,Discovery,2019,NEITHER,False,False,False,False
CTRL_1000_1030,Discovery,2019,LOD_ONLY,False,True,True,True
W_0830_0900,Discovery,2019,NEITHER,False,False,False,False
CTRL_0900_0930,Discovery,2019,NEITHER,False,False,False,False
CTRL_1000_1030,Discovery,2019,NEITHER,False,False,False,False
W_0830_0900,Discovery,2019,NEITHER,False,False,False,False
CTRL_0900_0930,Discovery,2019,NEITHER,False,False,False,False
CTRL_1000_1030,Discovery,2019,LOD_ONLY,False,True,True,True
W_0830_0900,Discovery,2019,NEITHER,False,False,False,False
CTRL_0900_0930,Discovery,2019,NEITHER,False,False,False,False
CTRL_1000_1030,Discovery,2019,NEITHER,False,False,False,False
W_0830_0900,Discovery,2019,NEITHER,False,False,False,False
CTRL_0900_0930,Discovery,2019,NEITHER,False,False,False,False
CTRL_1000_1030,Discovery,2019,NEITHER,False,False,False,False
W_0830_0900,Discovery,2019,NEITHER,False,False,False,False
CTRL_0900_0930,Discovery,2019,NEITHER,False,False,False,False
CTRL_1000_1030,Discovery,2019,NEITHER,False,False,False,False
W_0830_0900,Discovery,2019,NEITHER,False,False,False,False
CTRL_0900_0930,Discovery,2019,NEITHER,False,False,False,False
CTRL_1000_1030,Discovery,2019,NEITHER,False,False,False,False
W_0830_0900,Discovery,2019,NEITHER,False,False,False,False
CTRL_0900_0930,Discovery,2019,HOD_ONLY,True,False,True,True
CTRL_1000_1030,Discovery,2019,NEITHER,False,False,False,False
W_0830_0900,Discovery,2019,LOD_ONLY,False,True,True,True
CTRL_0900_0930,Discovery,2019,NEITHER,False,False,False,False
CTRL_1000_1030,Discovery,2019,NEITHER,False,False,False,False
W_0830_0900,Discovery,2019,NEITHER,False,False,False,False
CTRL_0900_0930,Discovery,2019,LOD_ONLY,False,True,True,True
CTRL_1000_1030,Discovery,2019,NEITHER,False,False,False,False
W_0830_0900,Discovery,2019,NEITHER,False,False,False,False
CTRL_0900_0930,Discovery,2019,NEITHER,False,False,False,False
CTRL_1000_1030,Discovery,2019,NEITHER,False,False,False,False
W_0830_0900,Discovery,2019,NEITHER,False,False,False,False
CTRL_0900_0930,Discovery,2019,NEITHER,False,False,False,False
CTRL_1000_1030,Discovery,2019,LOD_ONLY,False,True,True,True
W_0830_0900,Discovery,2019,LOD_ONLY,False,True,True,True
CTRL_0900_0930,Discovery,2019,NEITHER,False,False,False,False
CTRL_1000_1030,Discovery,2019,NEITHER,False,False,False,False
W_0830_0900,Discovery,2019,NEITHER,False,False,False,False
CTRL_0900_0930,Discovery,2019,NEITHER,False,False,False,False
CTRL_1000_1030,Discovery,2019,NEITHER,False,False,False,False
W_0830_0900,Discovery,2019,LOD_ONLY,False,True,True,True
CTRL_0900_0930,Discovery,2019,NEITHER,False,False,False,False
CTRL_1000_1030,Discovery,2019,NEITHER,False,False,False,False
W_0830_0900,Discovery,2019,NEITHER,False,False,False,False
CTRL_0900_0930,Discovery,2019,NEITHER,False,False,False,False
CTRL_1000_1030,Discovery,2019,LOD_ONLY,False,True,True,True
W_0830_0900,Discovery,2019,NEITHER,False,False,False,False
CTRL_0900_0930,Discovery,2019,NEITHER,False,False,False,False
CTRL_1000_1030,Discovery,2019,LOD_ONLY,False,True,True,True
W_0830_0900,Discovery,2019,NEITHER,False,False,False,False
CTRL_0900_0930,Discovery,2019,NEITHER,False,False,False,False
CTRL_1000_1030,Discovery,2019,NEITHER,False,False,False,False
W_0830_0900,Discovery,2019,NEITHER,False,False,False,False
CTRL_0900_0930,Discovery,2019,NEITHER,False,False,False,False
CTRL_1000_1030,Discovery,2019,NEITHER,False,False,False,False
W_0830_0900,Discovery,2019,NEITHER,False,False,False,False
CTRL_0900_0930,Discovery,2019,NEITHER,False,False,False,False
CTRL_1000_1030,Discovery,2019,NEITHER,False,False,False,False
W_0830_0900,Discovery,2019,NEITHER,False,False,False,False
CTRL_0900_0930,Discovery,2019,HOD_ONLY,True,False,True,True
CTRL_1000_1030,Discovery,2019,NEITHER,False,False,False,False
W_0830_0900,Discovery,2019,HOD_ONLY,True,False,True,True
CTRL_0900_0930,Discovery,2019,NEITHER,False,False,False,False
CTRL_1000_1030,Discovery,2019,NEITHER,False,False,False,False
W_0830_0900,Discovery,2019,NEITHER,False,False,False,False
CTRL_0900_0930,Discovery,2019,LOD_ONLY,False,True,True,True
CTRL_1000_1030,Discovery,2019,NEITHER,False,False,False,False
W_0830_0900,Discovery,2019,NEITHER,False,False,False,False
CTRL_0900_0930,Discovery,2019,LOD_ONLY,False,True,True,True
CTRL_1000_1030,Discovery,2019,NEITHER,False,False,False,False
W_0830_0900,Discovery,2019,NEITHER,False,False,False,False
CTRL_0900_0930,Discovery,2019,NEITHER,False,False,False,False
CTRL_1000_1030,Discovery,2019,NEITHER,False,False,False,False
W_0830_0900,Discovery,2019,NEITHER,False,False,False,False
CTRL_0900_0930,Discovery,2019,LOD_ONLY,False,True,True,True
CTRL_1000_1030,Discovery,2019,NEITHER,False,False,False,False
W_0830_0900,Discovery,2019,HOD_ONLY,True,False,True,True
CTRL_0900_0930,Discovery,2019,NEITHER,False,False,False,False
CTRL_1000_1030,Discovery,2019,LOD_ONLY,False,True,True,True
W_0830_0900,Discovery,2019,NEITHER,False,False,False,False
CTRL_0900_0930,Discovery,2019,LOD_ONLY,False,True,True,True
CTRL_1000_1030,Discovery,2019,NEITHER,False,False,False,False
W_0830_0900,Discovery,2019,NEITHER,False,False,False,False
CTRL_0900_0930,Discovery,2019,NEITHER,False,False,False,False
CTRL_1000_1030,Discovery,2019,NEITHER,False,False,False,False
W_0830_0900,Discovery,2019,NEITHER,False,False,False,False
CTRL_0900_0930,Discovery,2019,NEITHER,False,False,False,False
CTRL_1000_1030,Discovery,2019,NEITHER,False,False,False,False
W_0830_0900,Discovery,2019,NEITHER,False,False,False,False
CTRL_0900_0930,Discovery,2019,NEITHER,False,False,False,False
CTRL_1000_1030,Discovery,2019,NEITHER,False,False,False,False
W_0830_0900,Discovery,2019,LOD_ONLY,False,True,True,True
CTRL_0900_0930,Discovery,2019,NEITHER,False,False,False,False
CTRL_1000_1030,Discovery,2019,NEITHER,False,False,False,False
W_0830_0900,Discovery,2019,NEITHER,False,False,False,False
CTRL_0900_0930,Discovery,2019,NEITHER,False,False,False,False
CTRL_1000_1030,Discovery,2019,NEITHER,False,False,False,False
